Comparison (group1/group2),Group,ProteinGroups,AVG Log2 Ratio,Absolute AVG Log2 Ratio,Pvalue,Qvalue,# of Ratios,UniProtIds,Genes,ProteinDescriptions,ProteinNames,# Unique Total Peptides,% Change,Ratio,Condition Numerator,Condition Denominator,GO Cellular Component,GO Molecular Function,GO Biological Process
Injured / Non-injured,P26039,P26039,0.973353454,0.973353454,1.39E-08,1.33E-08,16,P26039,Tln1,Talin-1,TLN1_MOUSE,87,96.33990932,1.963399093,Injured,Non-injured,"ruffle,cytoplasm,cytoskeleton,focal adhesion,cell surface,ruffle membrane,extracellular exosome","phosphatidylserine binding,integrin binding,structural constituent of cytoskeleton,protein binding,vinculin binding,LIM domain binding,phosphatidylinositol binding,cadherin binding,actin filament binding","cytoskeletal anchoring at plasma membrane,cell-substrate junction assembly,integrin-mediated signaling pathway,cortical actin cytoskeleton organization,integrin activation,platelet aggregation"
Injured / Non-injured,A0A0R4J0P1;Q9D7B6,A0A0R4J0P1;Q9D7B6,-1.357066048,1.357066048,1.44E-08,1.35E-08,16,A0A0R4J0P1;Q9D7B6,Acad8,"Acyl-Coenzyme A dehydrogenase family, member 8;Isobutyryl-CoA dehydrogenase, mitochondrial",A0A0R4J0P1_MOUSE;ACAD8_MOUSE,11,-60.96246259,0.390375374,Injured,Non-injured,;mitochondrion,";acyl-CoA dehydrogenase activity,flavin adenine dinucleotide binding",";valine catabolic process,lipid metabolic process,oxidation-reduction process"
Injured / Non-injured,Q9DCZ4;Q9DCZ4-2;Q9DCZ4-3,Q9DCZ4;Q9DCZ4-2;Q9DCZ4-3,-1.381855068,1.381855068,1.43E-08,1.35E-08,16,Q9DCZ4;Q9DCZ4-2;Q9DCZ4-3,Apoo,MICOS complex subunit Mic26;Isoform 2 of MICOS complex subunit Mic26;Isoform 3 of MICOS complex subunit Mic26,MIC26_MOUSE,3,-61.62749292,0.383725071,Injured,Non-injured,"Golgi membrane,extracellular region,mitochondrion,endoplasmic reticulum membrane,cytosol,integral component of mitochondrial inner membrane,MICOS complex;;",molecular_function;;,cristae formation;;
Injured / Non-injured,Q6ZWM4,Q6ZWM4,1.232799356,1.232799356,1.45E-08,1.35E-08,16,Q6ZWM4,Lsm8,U6 snRNA-associated Sm-like protein LSm8,LSM8_MOUSE,3,135.0225774,2.350225774,Injured,Non-injured,"U6 snRNP,U4/U6 x U5 tri-snRNP complex,precatalytic spliceosome",RNA binding,"mRNA splicing, via spliceosome"
Injured / Non-injured,Q8QZS1,Q8QZS1,-1.523476668,1.523476668,1.57E-08,1.45E-08,16,Q8QZS1,Hibch,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial",HIBCH_MOUSE,11,-65.21533499,0.34784665,Injured,Non-injured,"mitochondrion,extracellular exosome",3-hydroxyisobutyryl-CoA hydrolase activity,valine catabolic process
Injured / Non-injured,Q8VCN5,Q8VCN5,-1.528862535,1.528862535,1.65E-08,1.51E-08,16,Q8VCN5,Cth,Cystathionine gamma-lyase,CGL_MOUSE,10,-65.34495097,0.34655049,Injured,Non-injured,"cytoplasm,cytosol,extracellular exosome","cystathionine gamma-synthase activity,cystathionine gamma-lyase activity,protein binding,calmodulin binding,pyridoxal phosphate binding,identical protein binding,L-cystine L-cysteine-lyase (deaminating),L-cysteine desulfhydrase activity,selenomethionine gamma-lyase activity","selenium compound metabolic process,protein-pyridoxal-5-phosphate linkage via peptidyl-N6-pyridoxal phosphate-L-lysine,cysteine biosynthetic process via cystathionine,cysteine biosynthetic process,transsulfuration,negative regulation of apoptotic process,positive regulation of I-kappaB kinase/NF-kappaB signaling,protein sulfhydration,positive regulation of NF-kappaB transcription factor activity,protein homotetramerization,hydrogen sulfide biosynthetic process,'de novo' L-methionine biosynthetic process,positive regulation of aortic smooth muscle cell differentiation,cellular response to leukemia inhibitory factor,negative regulation of apoptotic signaling pathway"
Injured / Non-injured,Q99LC3,Q99LC3,-1.045720878,1.045720878,1.64E-08,1.51E-08,16,Q99LC3,Ndufa10,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial",NDUAA_MOUSE,13,-51.55971958,0.484402804,Injured,Non-injured,"mitochondrion,mitochondrial respiratory chain complex I,mitochondrial matrix,myelin sheath",NADH dehydrogenase (ubiquinone) activity,"mitochondrial electron transport, NADH to ubiquinone,mitochondrial respiratory chain complex I assembly"
Injured / Non-injured,P41105,P41105,0.579080973,0.579080973,1.75E-08,1.59E-08,16,P41105,Rpl28,60S ribosomal protein L28,RL28_MOUSE,5,49.3897302,1.493897302,Injured,Non-injured,"membrane,cytosolic large ribosomal subunit,dendrite,cytoplasmic ribonucleoprotein granule,cell body,extracellular exosome","RNA binding,structural constituent of ribosome","translation,regulation of mitophagy,positive regulation of protein targeting to mitochondrion"
Injured / Non-injured,Q99LB2,Q99LB2,-1.077253269,1.077253269,1.76E-08,1.59E-08,16,Q99LB2,Dhrs4,Dehydrogenase/reductase SDR family member 4,DHRS4_MOUSE,14,-52.60697245,0.473930276,Injured,Non-injured,"nucleus,mitochondrion,peroxisome,peroxisomal membrane,extracellular exosome","3-keto sterol reductase activity,retinal dehydrogenase activity,carbonyl reductase (NADPH) activity,receptor binding,oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor,alcohol dehydrogenase [NAD(P)+] activity","alcohol metabolic process,steroid metabolic process,cellular ketone metabolic process,retinal metabolic process,protein tetramerization,oxidation-reduction process"
Injured / Non-injured,P63038,P63038,-0.844385811,0.844385811,1.80E-08,1.62E-08,16,P63038,Hspd1,"60 kDa heat shock protein, mitochondrial",CH60_MOUSE,34,-44.30521355,0.556947865,Injured,Non-injured,"extracellular space,cytoplasm,mitochondrion,mitochondrial inner membrane,mitochondrial matrix,early endosome,peroxisomal matrix,rough endoplasmic reticulum,Golgi apparatus,cytosol,plasma membrane,clathrin-coated pit,cell surface,membrane,mitochondrial crista,coated vesicle,secretory granule,extracellular matrix,zymogen granule,myelin sheath,intracellular membrane-bounded organelle,protein complex,membrane raft,lipopolysaccharide receptor complex,extracellular exosome,cyclin-dependent protein kinase activating kinase holoenzyme complex","lipopolysaccharide binding,protease binding,p53 binding,RNA binding,double-stranded RNA binding,ATP binding,high-density lipoprotein particle binding,hydrolase activity,enzyme binding,ubiquitin protein ligase binding,protein complex binding,apolipoprotein binding,apolipoprotein A-I binding,insulin binding,protein binding involved in protein folding,protein heterodimerization activity,unfolded protein binding,chaperone binding,misfolded protein binding","response to hypoxia,detection of misfolded protein,B cell cytokine production,MyD88-dependent toll-like receptor signaling pathway,positive regulation of T cell mediated immune response to tumor cell,response to ischemia,'de novo' protein folding,activation of cysteine-type endopeptidase activity involved in apoptotic process,response to unfolded protein,apoptotic mitochondrial changes,response to cold,response to activity,response to lipopolysaccharide,positive regulation of interferon-alpha production,positive regulation of interferon-gamma production,positive regulation of interleukin-10 production,positive regulation of interleukin-12 production,positive regulation of interleukin-6 production,response to ATP,cellular response to heat,protein refolding,B cell proliferation,T cell activation,B cell activation,response to cocaine,response to drug,response to hydrogen peroxide,positive regulation of macrophage activation,positive regulation of apoptotic process,negative regulation of apoptotic process,negative regulation of neuron apoptotic process,response to estrogen,protein import into mitochondrial intermembrane space,isotype switching to IgG isotypes,positive regulation of inflammatory response,protein stabilization,positive regulation of T cell activation,chaperone mediated protein folding requiring cofactor,response to glucocorticoid,interaction with symbiont,chaperone-mediated protein folding,negative regulation of apoptotic process in bone marrow,negative regulation of reactive oxygen species biosynthetic process,positive regulation of tumor necrosis factor secretion,positive regulation of interleukin-6 secretion,adhesion of symbiont to host"
Injured / Non-injured,Q91XE0,Q91XE0,-1.060084547,1.060084547,1.85E-08,1.64E-08,16,Q91XE0,Glyat,Glycine N-acyltransferase,GLYAT_MOUSE,15,-52.03960475,0.479603952,Injured,Non-injured,"mitochondrion,extracellular exosome","glycine N-acyltransferase activity,glycine N-benzoyltransferase activity","glycine metabolic process,biological_process,response to toxic substance,monocarboxylic acid metabolic process"
Injured / Non-injured,Q8BH78;Q8BHF5;Q99P72,Q8BH78;Q8BHF5;Q99P72,2.189074601,2.189074601,1.90E-08,1.67E-08,16,Q8BH78;Q8BHF5;Q99P72,Rtn4,Reticulon;Reticulon;Reticulon-4,Q8BH78_MOUSE;Q8BHF5_MOUSE;RTN4_MOUSE,3,356.0128887,4.560128887,Injured,Non-injured,";;intracellular,nuclear envelope,endoplasmic reticulum,endoplasmic reticulum membrane,postsynaptic density,integral component of endoplasmic reticulum membrane,cell projection,neuronal cell body,extracellular exosome,endoplasmic reticulum tubular network",";;RNA binding,protein binding,ubiquitin protein ligase binding,cadherin binding",";;nervous system development,axonal fasciculation,positive regulation of epithelial cell migration,cerebral cortex radial glia guided migration,negative regulation of cell growth,regulation of cell migration,negative regulation of axon extension,positive regulation of mammary gland epithelial cell proliferation,protein stabilization,nuclear pore complex assembly,positive regulation of protein kinase B signaling,regulation of nervous system development,cardiac epithelial to mesenchymal transition,endoplasmic reticulum tubular network organization,endoplasmic reticulum tubular network assembly,Requires Ontology,regulation of branching morphogenesis of a nerve"
Injured / Non-injured,Q9D172,Q9D172,-1.431946854,1.431946854,1.90E-08,1.67E-08,16,Q9D172,D10Jhu81e,"ES1 protein homolog, mitochondrial",ES1_MOUSE,11,-62.93695945,0.370630406,Injured,Non-injured,mitochondrion,molecular_function,biological_process
Injured / Non-injured,O08804,O08804,2.274893985,2.274893985,1.92E-08,1.67E-08,16,O08804,Serpinb6b,NK13,O08804_MOUSE,4,383.9620708,4.839620708,Injured,Non-injured,"extracellular space,intracellular,cytoplasm",serine-type endopeptidase inhibitor activity,"gonad development,negative regulation of endopeptidase activity"
Injured / Non-injured,Q9CQ62,Q9CQ62,-0.923303069,0.923303069,1.95E-08,1.69E-08,16,Q9CQ62,Decr1,"2,4-dienoyl-CoA reductase, mitochondrial",DECR_MOUSE,13,-47.2699624,0.527300376,Injured,Non-injured,"nucleus,nucleoplasm,mitochondrion,cytosol,extracellular exosome","2,4-dienoyl-CoA reductase (NADPH) activity,NADPH binding","fatty acid beta-oxidation,protein homotetramerization"
Injured / Non-injured,Q9QXS1;Q9QXS1-10;Q9QXS1-11;Q9QXS1-12;Q9QXS1-13;Q9QXS1-14;Q9QXS1-15;Q9QXS1-16;Q9QXS1-2;Q9QXS1-3;Q9QXS1-4;Q9QXS1-5;Q9QXS1-6;Q9QXS1-7;Q9QXS1-8;Q9QXS1-9,Q9QXS1;Q9QXS1-10;Q9QXS1-11;Q9QXS1-12;Q9QXS1-13;Q9QXS1-14;Q9QXS1-15;Q9QXS1-16;Q9QXS1-2;Q9QXS1-3;Q9QXS1-4;Q9QXS1-5;Q9QXS1-6;Q9QXS1-7;Q9QXS1-8;Q9QXS1-9,2.084561129,2.084561129,1.98E-08,1.70E-08,16,Q9QXS1;Q9QXS1-10;Q9QXS1-11;Q9QXS1-12;Q9QXS1-13;Q9QXS1-14;Q9QXS1-15;Q9QXS1-16;Q9QXS1-2;Q9QXS1-3;Q9QXS1-4;Q9QXS1-5;Q9QXS1-6;Q9QXS1-7;Q9QXS1-8;Q9QXS1-9,Plec,"Plectin;Isoform PLEC-1D of Plectin;Isoform PLEC-1E,2A of Plectin;Isoform PLEC-1E of Plectin;Isoform PLEC-1F of Plectin;Isoform PLEC-1G of Plectin;Isoform PLEC-1H of Plectin;Isoform PLEC-1I of Plectin;Isoform PLEC-1 of Plectin;Isoform PLEC-1A of Plectin;Isoform PLEC-1B,2A of Plectin;Isoform PLEC-1B of Plectin;Isoform PLEC-0,1C of Plectin;Isoform PLEC-0,1C,2A of Plectin;Isoform PLEC-0,1C,2A,3A of Plectin;Isoform PLEC-1D,2A of Plectin",PLEC_MOUSE,55,324.1460509,4.241460509,Injured,Non-injured,"cytosol,brush border,focal adhesion,hemidesmosome,extracellular matrix,sarcolemma,contractile fiber,intermediate filament cytoskeleton,extracellular exosome;;;;;;;;;;;;;;;","RNA binding,actin binding,protein binding,structural constituent of muscle,ankyrin binding,cadherin binding;;;;;;;;;;;;;;;",hemidesmosome assembly;;;;;;;;;;;;;;;
Injured / Non-injured,P45377,P45377,2.297800904,2.297800904,2.05E-08,1.75E-08,14,P45377,Akr1b8,Aldose reductase-related protein 2,ALD2_MOUSE,4,391.707685,4.91707685,Injured,Non-injured,"cytoplasm,extracellular exosome","retinal dehydrogenase activity,alditol:NADP+ 1-oxidoreductase activity,geranylgeranyl reductase activity,indanol dehydrogenase activity","farnesol catabolic process,daunorubicin metabolic process,doxorubicin metabolic process,oxidation-reduction process"
Injured / Non-injured,P62320,P62320,1.337203497,1.337203497,2.13E-08,1.81E-08,16,P62320,Snrpd3,Small nuclear ribonucleoprotein Sm D3,SMD3_MOUSE,3,152.6610886,2.526610886,Injured,Non-injured,"commitment complex,nucleus,nucleoplasm,U5 snRNP,U7 snRNP,U1 snRNP,U2 snRNP,U4 snRNP,U12-type spliceosomal complex,cytoplasm,cytosol,nuclear body,methylosome,pICln-Sm protein complex,SMN-Sm protein complex,extracellular exosome,prespliceosome,precatalytic spliceosome,catalytic step 2 spliceosome,spliceosomal tri-snRNP complex,telomerase holoenzyme complex","RNA binding,enzyme binding,U2 snRNA binding,telomerase RNA binding,histone pre-mRNA DCP binding,U7 snRNA binding,U1 snRNP binding","spliceosomal complex assembly,spliceosomal snRNP assembly,protein methylation"
Injured / Non-injured,P21107-2,P21107-2,0.875282489,0.875282489,2.25E-08,1.89E-08,16,P21107-2,Tpm3,Isoform 2 of Tropomyosin alpha-3 chain,TPM3_MOUSE,20,83.43672327,1.834367233,Injured,Non-injured,,,
Injured / Non-injured,P63017,P63017,0.325059387,0.325059387,2.28E-08,1.90E-08,16,P63017,Hspa8,Heat shock cognate 71 kDa protein,HSP7C_MOUSE,34,25.27160045,1.252716004,Injured,Non-injured,"Prp19 complex,extracellular space,intracellular,nucleus,spliceosomal complex,nucleolus,cytoplasm,lysosomal membrane,late endosome,cytosol,plasma membrane,focal adhesion,membrane,intracellular ribonucleoprotein complex,extracellular matrix,melanosome,myelin sheath,extracellular exosome,blood microparticle,lysosomal matrix,ubiquitin ligase complex","G-protein coupled receptor binding,phosphatidylserine binding,RNA binding,protein binding,ATP binding,ATPase activity,enzyme binding,MHC class II protein complex binding,heat shock protein binding,ubiquitin protein ligase binding,ATPase activity, coupled,cadherin binding,unfolded protein binding,C3HC4-type RING finger domain binding","transcription, DNA-templated,mRNA processing,protein folding,RNA splicing,regulation of protein stability,protein refolding,cellular protein complex disassembly,modulation by host of viral process,positive regulation by host of viral genome replication,negative regulation of transcription, DNA-templated,ATP metabolic process,positive regulation of mRNA splicing, via spliceosome,chaperone mediated protein folding requiring cofactor,regulation of cell cycle,regulation of protein complex stability,chaperone-mediated autophagy,late endosomal microautophagy,protein targeting to lysosome involved in chaperone-mediated autophagy,chaperone-mediated protein transport involved in chaperone-mediated autophagy,clathrin coat disassembly,negative regulation of fibril organization,chaperone-mediated autophagy translocation complex disassembly"
Injured / Non-injured,Q8BU30,Q8BU30,1.032007129,1.032007129,2.29E-08,1.90E-08,16,Q8BU30,Iars,"Isoleucine--tRNA ligase, cytoplasmic",SYIC_MOUSE,8,104.4867166,2.044867166,Injured,Non-injured,"cytoplasm,cytosol,membrane,aminoacyl-tRNA synthetase multienzyme complex,extracellular exosome","tRNA binding,aminoacyl-tRNA editing activity,isoleucine-tRNA ligase activity,ATP binding,GTPase binding","osteoblast differentiation,isoleucyl-tRNA aminoacylation,regulation of translational fidelity"
Injured / Non-injured,Q8CGC7,Q8CGC7,0.783079979,0.783079979,2.34E-08,1.93E-08,16,Q8CGC7,Eprs,Bifunctional glutamate/proline--tRNA ligase,SYEP_MOUSE,16,72.08006554,1.720800655,Injured,Non-injured,"cytoplasm,cytosol,membrane,aminoacyl-tRNA synthetase multienzyme complex,intracellular ribonucleoprotein complex,GAIT complex","glutamate-tRNA ligase activity,proline-tRNA ligase activity,ATP binding,zinc ion binding,RNA stem-loop binding,protein homodimerization activity,GTPase binding","glutamyl-tRNA aminoacylation,prolyl-tRNA aminoacylation,negative regulation of translation,cellular response to interferon-gamma"
Injured / Non-injured,P28798;Q3U9N4,P28798;Q3U9N4,1.041208567,1.041208567,2.38E-08,1.95E-08,16,P28798;Q3U9N4,Grn,Granulins,GRN_MOUSE;Q3U9N4_MOUSE,9,105.7950907,2.057950907,Injured,Non-injured,"extracellular space,mitochondrion,lysosome,endosome,endoplasmic reticulum,extracellular exosome;","RNA binding,cytokine activity;","blastocyst hatching,embryo implantation,regulation of receptor activity,positive regulation of epithelial cell proliferation;"
Injured / Non-injured,P20108,P20108,-0.73061748,0.73061748,2.41E-08,1.97E-08,16,P20108,Prdx3,"Thioredoxin-dependent peroxide reductase, mitochondrial",PRDX3_MOUSE,11,-39.73540766,0.602645923,Injured,Non-injured,"cytoplasm,mitochondrion,early endosome,cytosol,myelin sheath,protein complex,extracellular exosome,IkappaB kinase complex","protein C-terminus binding,thioredoxin peroxidase activity,kinase binding,protein kinase binding,identical protein binding,cysteine-type endopeptidase inhibitor activity involved in apoptotic process","maternal placenta development,apoptotic process,response to oxidative stress,mitochondrion organization,positive regulation of cell proliferation,peptidyl-cysteine oxidation,myeloid cell differentiation,response to lipopolysaccharide,negative regulation of kinase activity,cellular response to oxidative stress,cellular response to reactive oxygen species,response to hydrogen peroxide,hydrogen peroxide catabolic process,negative regulation of apoptotic process,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,cell redox homeostasis,positive regulation of NF-kappaB transcription factor activity,regulation of mitochondrial membrane potential,cellular oxidant detoxification"
Injured / Non-injured,Q8R164,Q8R164,-1.495976516,1.495976516,2.44E-08,1.98E-08,16,Q8R164,Bphl,Valacyclovir hydrolase,BPHL_MOUSE,14,-64.54592201,0.35454078,Injured,Non-injured,"mitochondrion,extracellular exosome",hydrolase activity,
Injured / Non-injured,Q8C5H8;Q8C5H8-2;Q8C5H8-3;Q8C5H8-4;Z4YK42,Q8C5H8;Q8C5H8-2;Q8C5H8-3;Q8C5H8-4;Z4YK42,-1.408456347,1.408456347,2.51E-08,2.02E-08,16,Q8C5H8;Q8C5H8-2;Q8C5H8-3;Q8C5H8-4;Z4YK42,Nadk2,"NAD kinase 2, mitochondrial;Isoform 2 of NAD kinase 2, mitochondrial;Isoform 3 of NAD kinase 2, mitochondrial;Isoform 4 of NAD kinase 2, mitochondrial;NAD kinase 2, mitochondrial",NAKD2_MOUSE;NAKD2_MOUSE;NAKD2_MOUSE;NAKD2_MOUSE;Z4YK42_MOUSE,8,-62.32854522,0.376714548,Injured,Non-injured,mitochondrion;;;;,"NAD+ kinase activity,ATP binding,protein homodimerization activity;;;;","NADP biosynthetic process,phosphorylation,NAD metabolic process;;;;"
Injured / Non-injured,P52503,P52503,-1.244078417,1.244078417,2.58E-08,2.07E-08,16,P52503,Ndufs6,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial",NDUS6_MOUSE,7,-57.78225041,0.422177496,Injured,Non-injured,"mitochondrion,mitochondrial respiratory chain complex I",molecular_function,"mitochondrial electron transport, NADH to ubiquinone,fatty acid metabolic process,muscle contraction,multicellular organism aging,respiratory electron transport chain,multicellular organism growth,reproductive system development,mitochondrion morphogenesis,cardiovascular system development"
Injured / Non-injured,Q8K023;Q8K023-2,Q8K023;Q8K023-2,-1.530662876,1.530662876,2.67E-08,2.12E-08,16,Q8K023;Q8K023-2,Akr1c18,Aldo-keto reductase family 1 member C18;Isoform 2 of Aldo-keto reductase family 1 member C18,AKC1H_MOUSE,5,-65.38817007,0.346118299,Injured,Non-injured,"intracellular,nucleus,cytoplasm,cytosol,extracellular exosome;","retinal dehydrogenase activity,alditol:NADP+ 1-oxidoreductase activity,retinol dehydrogenase activity,oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor,phenanthrene 9,10-monooxygenase activity,dihydrotestosterone 17-beta-dehydrogenase activity,geranylgeranyl reductase activity,ketoreductase activity,17-alpha,20-alpha-dihydroxypregn-4-en-3-one dehydrogenase activity,15-hydroxyprostaglandin-D dehydrogenase (NADP+) activity,androsterone dehydrogenase activity,ketosteroid monooxygenase activity,delta4-3-oxosteroid 5beta-reductase activity;","protein import into nucleus, translocation,progesterone catabolic process,G-protein coupled receptor signaling pathway,female pregnancy,parturition,positive regulation of cell proliferation,positive regulation of cell death,farnesol catabolic process,cellular response to reactive oxygen species,progesterone metabolic process,retinal metabolic process,daunorubicin metabolic process,doxorubicin metabolic process,regulation of retinoic acid receptor signaling pathway,positive regulation of protein kinase B signaling,oxidation-reduction process,testosterone biosynthetic process,cellular response to cadmium ion,cellular response to calcium ion,cellular response to follicle-stimulating hormone stimulus,cellular response to prostaglandin stimulus,cellular response to corticosteroid stimulus,cellular response to testosterone stimulus,cellular response to jasmonic acid stimulus,cellular response to transforming growth factor beta stimulus,cellular response to prostaglandin D stimulus,cellular response to gonadotropin-releasing hormone,negative regulation of retinoic acid biosynthetic process,cellular response to forskolin,cellular response to prolactin,regulation of testosterone biosynthetic process,positive regulation of endothelial cell apoptotic process,positive regulation of reactive oxygen species metabolic process;"
Injured / Non-injured,A0A087WS46;O70251,A0A087WS46;O70251,0.96139738,0.96139738,2.73E-08,2.14E-08,16,A0A087WS46;O70251,Eef1b2;Eef1b,Elongation factor 1-beta,A0A087WS46_MOUSE;EF1B_MOUSE,3,94.71950158,1.947195016,Injured,Non-injured,";cytoplasm,eukaryotic translation elongation factor 1 complex,endoplasmic reticulum",";translation elongation factor activity,protein binding",";translational elongation,response to ethanol"
Injured / Non-injured,Q20BD0;Q80XR6;Q99020,Q20BD0;Q80XR6;Q99020,1.475645759,1.475645759,2.73E-08,2.14E-08,16,Q20BD0;Q80XR6;Q99020,Hnrnpab,Heterogeneous nuclear ribonucleoprotein A/B,Q20BD0_MOUSE;Q80XR6_MOUSE;ROAA_MOUSE,9,178.1080989,2.781080989,Injured,Non-injured,";;nucleus,nucleoplasm,cytoplasm,intracellular ribonucleoprotein complex,RNA polymerase II transcription factor complex",";;RNA binding,protein binding,transcription factor activity, sequence-specific DNA binding,sequence-specific DNA binding",";;negative regulation of transcription from RNA polymerase II promoter,epithelial to mesenchymal transition,transcription, DNA-templated,positive regulation of transcription, DNA-templated"
Injured / Non-injured,Q62376,Q62376,1.366068106,1.366068106,2.74E-08,2.14E-08,16,Q62376,Snrnp70,U1 small nuclear ribonucleoprotein 70 kDa,RU17_MOUSE,3,157.7670943,2.577670943,Injured,Non-injured,"commitment complex,nucleus,nucleoplasm,spliceosomal complex,U1 snRNP,cytoplasm,nuclear speck,U2-type prespliceosome,precatalytic spliceosome","RNA binding,mRNA binding,U1 snRNA binding,U1 snRNP binding","mRNA splicing, via spliceosome,regulation of RNA splicing,positive regulation of mRNA splicing, via spliceosome,cellular response to retinoic acid,cellular response to tumor necrosis factor,cellular response to transforming growth factor beta stimulus"
Injured / Non-injured,E9PWE8;Q3TT92;Q62188,E9PWE8;Q3TT92;Q62188,3.004482096,3.004482096,2.77E-08,2.15E-08,16,E9PWE8;Q3TT92;Q62188,Dpysl3,Dihydropyrimidinase-related protein 3,E9PWE8_MOUSE;Q3TT92_MOUSE;DPYL3_MOUSE,14,702.4892667,8.024892667,Injured,Non-injured,";;extracellular space,cytosol,lamellipodium,growth cone,filamentous actin,cell body,exocytic vesicle",";;protein binding,hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds,SH3 domain binding,filamin binding,chondroitin sulfate binding,phosphoprotein binding",";;nervous system development,positive regulation of neuron projection development,negative regulation of neuron projection development,negative regulation of cell migration,response to axon injury,actin filament bundle assembly,protein homooligomerization,positive regulation of filopodium assembly,actin crosslink formation,cellular response to cytokine stimulus"
Injured / Non-injured,Q06185,Q06185,-1.026810792,1.026810792,2.80E-08,2.16E-08,16,Q06185,Atp5i,"ATP synthase subunit e, mitochondrial",ATP5I_MOUSE,5,-50.92061053,0.490793895,Injured,Non-injured,"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o),mitochondrion,mitochondrial proton-transporting ATP synthase complex","hydrogen ion transmembrane transporter activity,ATPase activity",ATP synthesis coupled proton transport
Injured / Non-injured,Q9WUR9,Q9WUR9,-1.319344715,1.319344715,2.95E-08,2.26E-08,16,Q9WUR9,Ak4,"Adenylate kinase 4, mitochondrial",KAD4_MOUSE,11,-59.92830932,0.400716907,Injured,Non-injured,"mitochondrion,mitochondrial matrix,extracellular exosome","adenylate kinase activity,nucleoside diphosphate kinase activity,ATP binding,GTP binding,nucleoside triphosphate adenylate kinase activity","liver development,nucleoside diphosphate phosphorylation,brain development,nucleoside triphosphate biosynthetic process,response to drug,AMP metabolic process,ATP metabolic process,GTP metabolic process"
Injured / Non-injured,Q8R0Y8,Q8R0Y8,-1.255545653,1.255545653,3.04E-08,2.31E-08,16,Q8R0Y8,Slc25a42,Mitochondrial coenzyme A transporter SLC25A42,S2542_MOUSE,2,-58.11648737,0.418835126,Injured,Non-injured,"nucleus,mitochondrion,mitochondrial inner membrane,integral component of membrane","ATP transmembrane transporter activity,ADP transmembrane transporter activity,coenzyme A transmembrane transporter activity,adenosine-diphosphatase activity,AMP transmembrane transporter activity","mitochondrial transport,ADP transport,ATP transport,coenzyme A transmembrane transport,AMP transport"
Injured / Non-injured,Q8BWN8,Q8BWN8,-1.742127146,1.742127146,3.06E-08,2.32E-08,16,Q8BWN8,Acot4,Acyl-coenzyme A thioesterase 4,ACOT4_MOUSE,6,-70.10713969,0.298928603,Injured,Non-injured,peroxisome,"succinyl-CoA hydrolase activity,receptor binding,palmitoyl-CoA hydrolase activity,acyl-CoA hydrolase activity,carboxylic ester hydrolase activity,Requires Ontology","very long-chain fatty acid metabolic process,long-chain fatty acid metabolic process,succinyl-CoA metabolic process,acyl-CoA metabolic process,saturated monocarboxylic acid metabolic process,unsaturated monocarboxylic acid metabolic process,dicarboxylic acid metabolic process,dicarboxylic acid catabolic process,short-chain fatty acid metabolic process"
Injured / Non-injured,P24668,P24668,0.887314919,0.887314919,3.10E-08,2.33E-08,16,P24668,M6pr,Cation-dependent mannose-6-phosphate receptor,MPRD_MOUSE,3,84.97302803,1.84973028,Injured,Non-injured,"lysosomal membrane,endosome,late endosome,trans-Golgi network,membrane,integral component of membrane,perinuclear region of cytoplasm,retromer complex","mannose binding,mannose transmembrane transporter activity,retromer complex binding","intracellular protein transport,mannose transport,secretion of lysosomal enzymes"
Injured / Non-injured,P46638,P46638,0.418114668,0.418114668,3.15E-08,2.36E-08,16,P46638,Rab11b,Ras-related protein Rab-11B,RB11B_MOUSE,11,33.61802764,1.336180276,Injured,Non-injured,"cytoplasm,mitochondrion,synaptic vesicle,cell junction,phagocytic vesicle membrane,cytoplasmic vesicle,phagocytic vesicle,recycling endosome,recycling endosome membrane,extracellular exosome,anchored component of synaptic vesicle membrane","GTPase activity,protein binding,GTP binding,GDP binding,myosin V binding,cadherin binding","receptor recycling,melanosome transport,transferrin transport,insulin secretion involved in cellular response to glucose stimulus,regulation of anion transport,constitutive secretory pathway,regulated exocytosis,transcytosis,cellular response to acidic pH,establishment of protein localization to membrane,retrograde transport, endosome to plasma membrane,regulation of protein localization to cell surface,regulation of endocytic recycling,endocytosis"
Injured / Non-injured,O08583,O08583,1.048842072,1.048842072,3.24E-08,2.41E-08,16,O08583,Alyref,THO complex subunit 4,THOC4_MOUSE,4,106.8868678,2.068868678,Injured,Non-injured,"nucleus,spliceosomal complex,cytoplasm,nuclear speck","single-stranded DNA binding,RNA binding","mRNA processing,RNA splicing,mRNA transport"
